,id,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,season,city,venue,toss_winner,toss_decision,team1,team2,winner,result,umpire1,umpire2,player_of_match
511,829819,180,4,125,109,10,117,2015,Pune,Maharashtra Cricket Association Stadium,Bangalore,bat,Bangalore,Rajasthan,Bangalore,runs,AK Chaudhary,C Shamshuddin,AB de Villiers
512,829821,139,8,125,140,7,122,2015,Ranchi,JSCA International Stadium Complex,Chennai,field,Chennai,Bangalore,Chennai,wickets,AK Chaudhary,CB Gaffaney,A Nehra
513,829823,202,5,121,161,8,125,2015,Kolkata,Eden Gardens,Chennai,field,Mumbai,Chennai,Mumbai,runs,HDPK Dharmasena,RK Illingworth,RG Sharma
515,980903,98,10,110,99,1,90,2016,Kolkata,Eden Gardens,Kolkata,field,Kolkata,Delhi,Kolkata,wickets,S Ravi,C Shamshuddin,AD Russell
517,980907,227,4,125,182,6,125,2016,Bangalore,M Chinnaswamy Stadium,Hyderabad,field,Bangalore,Hyderabad,Bangalore,runs,HDPK Dharmasena,VK Sharma,AB de Villiers
518,980909,187,5,127,188,4,119,2016,Kolkata,Eden Gardens,Mumbai,field,Kolkata,Mumbai,Mumbai,wickets,Nitin Menon,S Ravi,RG Sharma
520,980913,111,9,123,113,2,84,2016,Delhi,Feroz Shah Kotla,Delhi,field,Delhi,Punjab,Delhi,wickets,S Ravi,C Shamshuddin,A Mishra
521,980915,142,7,125,146,2,115,2016,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,bat,Hyderabad,Kolkata,Kolkata,wickets,AK Chaudhary,CK Nandan,G Gambhir
524,980921,191,5,121,192,3,122,2016,Bangalore,M Chinnaswamy Stadium,Delhi,field,Bangalore,Delhi,Delhi,wickets,VA Kulkarni,A Nand Kishore,Q de Kock
525,980923,142,6,126,145,3,108,2016,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Hyderabad,Mumbai,Hyderabad,wickets,HDPK Dharmasena,VK Sharma,DA Warner
526,980925,138,8,125,141,4,106,2016,Chandigarh,Punjab Cricket Association Stadium,Kolkata,field,Punjab,Kolkata,Kolkata,wickets,S Ravi,C Shamshuddin,RV Uthappa
527,980927,170,7,126,171,4,111,2016,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,Bangalore,Mumbai,wickets,AK Chaudhary,CK Nandan,RG Sharma
530,980933,164,4,129,154,7,122,2016,Delhi,Feroz Shah Kotla,Mumbai,field,Delhi,Mumbai,Delhi,runs,S Ravi,C Shamshuddin,SV Samson
531,980935,143,6,123,146,5,112,2016,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Hyderabad,Punjab,Hyderabad,wickets,AK Chaudhary,CK Nandan,Mustafizur Rahman
534,980941,189,6,124,164,7,123,2016,Chandigarh,Punjab Cricket Association Stadium,Punjab,field,Punjab,Mumbai,Mumbai,runs,Nitin Menon,RJ Tucker,PA Patel
537,980947,174,5,120,178,4,113,2016,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,Kolkata,Mumbai,wickets,Nitin Menon,RJ Tucker,RG Sharma
539,980951,186,8,123,159,10,117,2016,Delhi,Feroz Shah Kotla,Kolkata,field,Delhi,Kolkata,Delhi,runs,KN Ananthapadmanabhan,M Erasmus,CR Brathwaite
540,980953,194,5,124,179,6,122,2016,Hyderabad,Rajiv Gandhi International Stadium,Bangalore,field,Hyderabad,Bangalore,Hyderabad,runs,AK Chaudhary,HDPK Dharmasena,DA Warner
543,980959,185,7,124,189,5,124,2016,Bangalore,M Chinnaswamy Stadium,Kolkata,field,Bangalore,Kolkata,Kolkata,wickets,M Erasmus,S Ravi,AD Russell
545,980963,164,3,123,157,9,124,2016,Kolkata,Eden Gardens,Punjab,field,Kolkata,Punjab,Kolkata,runs,AK Chaudhary,HDPK Dharmasena,AD Russell
549,980971,181,5,123,172,5,122,2016,Chandigarh,Punjab Cricket Association Stadium,Delhi,field,Punjab,Delhi,Punjab,runs,HDPK Dharmasena,CK Nandan,MP Stoinis
550,980973,177,3,123,92,10,103,2016,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai,field,Mumbai,Hyderabad,Hyderabad,runs,S Ravi,C Shamshuddin,A Nehra
552,980977,175,6,124,174,4,122,2016,Chandigarh,Punjab Cricket Association Stadium,Punjab,field,Punjab,Bangalore,Bangalore,runs,AK Chaudhary,HDPK Dharmasena,SR Watson
554,980981,151,4,122,153,4,122,2016,Bangalore,M Chinnaswamy Stadium,Mumbai,field,Bangalore,Mumbai,Mumbai,wickets,AY Dandekar,C Shamshuddin,KH Pandya
555,980983,146,8,125,150,3,112,2016,Hyderabad,Rajiv Gandhi International Stadium,Delhi,field,Hyderabad,Delhi,Delhi,wickets,K Bharatan,M Erasmus,CH Morris
556,980985,124,9,122,127,3,106,2016,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai,bat,Mumbai,Punjab,Punjab,wickets,HDPK Dharmasena,CK Nandan,MP Stoinis
559,980991,179,4,120,180,3,123,2016,Chandigarh,Punjab Cricket Association Stadium,Punjab,bat,Punjab,Hyderabad,Hyderabad,wickets,KN Ananthapadmanabhan,M Erasmus,HM Amla
560,980993,206,4,121,126,10,116,2016,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi,field,Mumbai,Delhi,Mumbai,runs,Nitin Menon,CK Nandan,KH Pandya
561,980995,183,5,125,186,1,114,2016,Kolkata,Eden Gardens,Bangalore,field,Kolkata,Bangalore,Bangalore,wickets,CB Gaffaney,A Nand Kishore,V Kohli
563,980999,211,3,97,120,9,89,2016,Bangalore,M Chinnaswamy Stadium,Punjab,field,Bangalore,Punjab,Bangalore,runs,KN Ananthapadmanabhan,M Erasmus,V Kohli
565,981003,158,7,121,161,4,126,2016,Raipur,Shaheed Veer Narayan Singh International Stadium,Delhi,field,Delhi,Hyderabad,Delhi,wickets,A Nand Kishore,BNJ Oxenford,KK Nair
568,981009,171,6,123,149,8,124,2016,Kolkata,Eden Gardens,Hyderabad,field,Kolkata,Hyderabad,Kolkata,runs,KN Ananthapadmanabhan,M Erasmus,YK Pathan
569,981011,138,8,125,139,4,111,2016,Raipur,Shaheed Veer Narayan Singh International Stadium,Bangalore,field,Delhi,Bangalore,Bangalore,wickets,A Nand Kishore,BNJ Oxenford,V Kohli
571,981015,162,8,124,140,8,120,2016,Delhi,Feroz Shah Kotla,Kolkata,field,Hyderabad,Kolkata,Hyderabad,runs,M Erasmus,C Shamshuddin,MC Henriques
573,981019,208,7,126,200,7,124,2016,Bangalore,M Chinnaswamy Stadium,Hyderabad,bat,Bangalore,Hyderabad,Hyderabad,runs,HDPK Dharmasena,BNJ Oxenford,BCJ Cutting
574,1082591,207,4,125,172,10,123,2017,Hyderabad,Rajiv Gandhi International Stadium,Bangalore,field,Hyderabad,Bangalore,Hyderabad,runs,AY Dandekar,NJ Llong,Yuvraj Singh
578,1082595,157,8,124,142,9,124,2017,Bengaluru,M.Chinnaswamy Stadium,Bangalore,bat,Bangalore,Delhi,Bangalore,runs,S Ravi,VK Sharma,KM Jadhav
580,1082597,178,7,128,180,6,126,2017,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,Kolkata,Mumbai,wickets,Nitin Menon,CK Nandan,N Rana
581,1082598,148,4,123,150,2,89,2017,Indore,Holkar Cricket Stadium,Bangalore,bat,Punjab,Bangalore,Punjab,wickets,AK Chaudhary,C Shamshuddin,AR Patel
583,1082600,158,8,126,159,6,113,2017,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,Hyderabad,Mumbai,wickets,Nitin Menon,CK Nandan,JJ Bumrah
584,1082601,170,9,130,171,2,104,2017,Kolkata,Eden Gardens,Kolkata,field,Kolkata,Punjab,Kolkata,wickets,A Deshmukh,NJ Llong,SP Narine
585,1082602,142,5,124,145,6,119,2017,Bangalore,M Chinnaswamy Stadium,Mumbai,field,Bangalore,Mumbai,Mumbai,wickets,KN Ananthapadmanabhan,AK Chaudhary,KA Pollard
587,1082604,172,6,126,155,6,124,2017,Kolkata,Eden Gardens,Hyderabad,field,Kolkata,Hyderabad,Kolkata,runs,AY Dandekar,NJ Llong,RV Uthappa
588,1082605,188,6,127,137,9,121,2017,Delhi,Feroz Shah Kotla,Delhi,bat,Delhi,Punjab,Delhi,runs,YC Barde,Nitin Menon,CJ Anderson
591,1082608,168,7,122,169,6,123,2017,Delhi,Feroz Shah Kotla,Delhi,bat,Delhi,Kolkata,Kolkata,wickets,Nitin Menon,CK Nandan,NM Coulter-Nile
592,1082609,159,6,125,154,10,124,2017,Hyderabad,Rajiv Gandhi International Stadium,Punjab,field,Hyderabad,Punjab,Hyderabad,runs,AY Dandekar,A Deshmukh,B Kumar
594,1082611,191,4,123,176,5,122,2017,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,bat,Hyderabad,Delhi,Hyderabad,runs,CB Gaffaney,NJ Llong,KS Williamson
595,1082612,198,4,127,199,2,98,2017,Indore,Holkar Cricket Stadium,Mumbai,field,Punjab,Mumbai,Mumbai,wickets,M Erasmus,C Shamshuddin,JC Buttler
597,1082614,142,8,127,128,7,125,2017,Mumbai,Wankhede Stadium,Delhi,field,Mumbai,Delhi,Mumbai,runs,A Nand Kishore,S Ravi,MJ McClenaghan
600,1082617,131,10,121,49,10,62,2017,Kolkata,Eden Gardens,Bangalore,field,Kolkata,Bangalore,Kolkata,runs,CB Gaffaney,CK Nandan,NM Coulter-Nile
604,1082622,160,6,122,161,3,99,2017,Kolkata,Eden Gardens,Kolkata,field,Kolkata,Delhi,Kolkata,wickets,NJ Llong,S Ravi,G Gambhir
605,1082623,207,3,122,181,9,121,2017,Chandigarh,Punjab Cricket Association Stadium,Punjab,field,Punjab,Hyderabad,Hyderabad,runs,Nitin Menon,CK Nandan,Rashid Khan
608,1082626,67,10,108,68,0,49,2017,Chandigarh,Punjab Cricket Association Stadium,Punjab,field,Punjab,Delhi,Punjab,wickets,YC Barde,CK Nandan,Sandeep Sharma
609,1082627,209,3,125,161,7,122,2017,Hyderabad,Rajiv Gandhi International Stadium,Kolkata,field,Hyderabad,Kolkata,Hyderabad,runs,AY Dandekar,S Ravi,DA Warner
610,1082628,162,8,122,165,6,123,2017,Mumbai,Wankhede Stadium,Bangalore,bat,Mumbai,Bangalore,Mumbai,wickets,AK Chaudhary,CB Gaffaney,RG Sharma
612,1082630,185,3,123,189,4,117,2017,Delhi,Feroz Shah Kotla,Delhi,field,Delhi,Hyderabad,Delhi,wickets,YC Barde,Nitin Menon,Mohammed Shami
615,1082633,138,7,123,119,10,117,2017,Bangalore,M Chinnaswamy Stadium,Bangalore,field,Bangalore,Punjab,Punjab,runs,CB Gaffaney,C Shamshuddin,Sandeep Sharma
617,1082635,212,3,128,66,10,83,2017,Delhi,Feroz Shah Kotla,Delhi,field,Delhi,Mumbai,Mumbai,runs,Nitin Menon,CK Nandan,LMP Simmons
618,1082636,158,6,122,159,4,94,2017,Bangalore,M Chinnaswamy Stadium,Kolkata,field,Bangalore,Kolkata,Kolkata,wickets,AY Dandekar,C Shamshuddin,SP Narine
620,1082638,138,7,126,140,3,112,2017,Hyderabad,Rajiv Gandhi International Stadium,Mumbai,bat,Hyderabad,Mumbai,Hyderabad,wickets,KN Ananthapadmanabhan,M Erasmus,S Dhawan
621,1082639,167,6,126,153,6,122,2017,Chandigarh,Punjab Cricket Association Stadium,Kolkata,field,Punjab,Kolkata,Punjab,runs,A Nand Kishore,S Ravi,MM Sharma
623,1082641,230,3,129,223,6,126,2017,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,Punjab,Punjab,runs,A Deshmukh,A Nand Kishore,WP Saha
626,1082644,173,5,125,164,8,125,2017,Kolkata,Eden Gardens,Kolkata,field,Kolkata,Mumbai,Mumbai,runs,A Nand Kishore,S Ravi,AT Rayudu
628,1082646,161,6,127,151,10,122,2017,Delhi,Feroz Shah Kotla,Bangalore,bat,Delhi,Bangalore,Bangalore,runs,CK Nandan,C Shamshuddin,HV Patel
630,1082648,128,7,122,48,3,35,2017,Bangalore,M Chinnaswamy Stadium,Kolkata,field,Hyderabad,Kolkata,Kolkata,wickets,AK Chaudhary,Nitin Menon,NM Coulter-Nile
631,1082649,107,10,116,111,4,91,2017,Bangalore,M Chinnaswamy Stadium,Mumbai,field,Mumbai,Kolkata,Mumbai,wickets,NJ Llong,Nitin Menon,KV Sharma
633,1136561,165,4,122,169,9,124,2018,Mumbai,Wankhede Stadium,Chennai,field,Mumbai,Chennai,Chennai,wickets,CB Gaffaney,A Nand Kishore,DJ Bravo
634,1136562,166,7,124,167,4,114,2018,Chandigarh,Punjab Cricket Association Stadium,Punjab,field,Delhi,Punjab,Punjab,wickets,KN Ananthapadmanabhan,RJ Tucker,KL Rahul
635,1136563,176,7,121,177,6,123,2018,Kolkata,Eden Gardens,Kolkata,field,Bangalore,Kolkata,Kolkata,wickets,A Deshmukh,C Shamshuddin,SP Narine
636,1136564,125,9,125,127,1,100,2018,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Rajasthan,Hyderabad,Hyderabad,wickets,NJ Llong,VA Kulkarni,S Dhawan
637,1136565,202,6,123,205,5,123,2018,Chennai,MA Chidambaram Stadium,Chennai,field,Kolkata,Chennai,Chennai,wickets,AK Chaudhary,CB Gaffaney,SW Billings
638,1136566,153,5,109,60,4,37,2018,Jaipur,Sawai Mansingh Stadium,Delhi,field,Rajasthan,Delhi,Rajasthan,runs,KN Ananthapadmanabhan,Nitin Menon,SV Samson
639,1136567,147,8,124,151,9,121,2018,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Mumbai,Hyderabad,Hyderabad,wickets,CK Nandan,NJ Llong,Rashid Khan
640,1136568,155,10,119,159,6,118,2018,Bengaluru,M.Chinnaswamy Stadium,Bangalore,field,Punjab,Bangalore,Bangalore,wickets,A Deshmukh,S Ravi,UT Yadav
641,1136569,194,7,125,195,3,121,2018,Mumbai,Wankhede Stadium,Delhi,field,Mumbai,Delhi,Delhi,wickets,KN Ananthapadmanabhan,Nitin Menon,JJ Roy
642,1136570,138,8,123,139,5,119,2018,Kolkata,Eden Gardens,Hyderabad,field,Kolkata,Hyderabad,Hyderabad,wickets,AK Chaudhary,A Nand Kishore,B Stanlake
643,1136571,217,4,128,198,6,123,2018,Bengaluru,M.Chinnaswamy Stadium,Bangalore,field,Rajasthan,Bangalore,Rajasthan,runs,C Shamshuddin,S Ravi,SV Samson
644,1136572,197,7,121,193,5,129,2018,Chandigarh,Punjab Cricket Association Stadium,Chennai,field,Punjab,Chennai,Punjab,runs,CK Nandan,VA Kulkarni,CH Gayle
645,1136573,200,9,122,129,10,91,2018,Kolkata,Eden Gardens,Delhi,field,Kolkata,Delhi,Kolkata,runs,AK Chaudhary,A Nand Kishore,N Rana
646,1136574,213,6,127,167,8,124,2018,Mumbai,Wankhede Stadium,Bangalore,field,Mumbai,Bangalore,Mumbai,runs,Nitin Menon,RJ Tucker,RG Sharma
647,1136575,160,8,124,163,3,115,2018,Jaipur,Sawai Mansingh Stadium,Kolkata,field,Rajasthan,Kolkata,Kolkata,wickets,A Deshmukh,S Ravi,N Rana
648,1136576,193,3,123,178,5,130,2018,Chandigarh,Punjab Cricket Association Stadium,Punjab,bat,Punjab,Hyderabad,Punjab,runs,AK Chaudhary,NJ Llong,CH Gayle
649,1136577,204,5,126,140,10,119,2018,Pune,Maharashtra Cricket Association Stadium,Rajasthan,field,Chennai,Rajasthan,Chennai,runs,KN Ananthapadmanabhan,Nitin Menon,SR Watson
650,1136578,191,7,128,126,1,69,2018,Kolkata,Eden Gardens,Punjab,field,Kolkata,Punjab,Punjab,wickets,A Deshmukh,C Shamshuddin,KL Rahul
651,1136579,174,5,123,176,4,111,2018,Bengaluru,M.Chinnaswamy Stadium,Bangalore,field,Delhi,Bangalore,Bangalore,wickets,CB Gaffaney,CK Nandan,AB de Villiers
652,1136580,182,3,124,178,6,122,2018,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Chennai,Hyderabad,Chennai,runs,AK Chaudhary,VA Kulkarni,AT Rayudu
653,1136581,167,7,124,168,7,124,2018,Jaipur,Sawai Mansingh Stadium,Mumbai,bat,Mumbai,Rajasthan,Rajasthan,wickets,KN Ananthapadmanabhan,RJ Tucker,JC Archer
654,1136582,143,8,124,139,8,127,2018,Delhi,Arun Jaitley Stadium,Delhi,field,Punjab,Delhi,Punjab,runs,A Nand Kishore,CK Nandan,AS Rajpoot
655,1136583,118,10,116,87,10,114,2018,Mumbai,Wankhede Stadium,Mumbai,field,Hyderabad,Mumbai,Hyderabad,runs,C Shamshuddin,S Ravi,Rashid Khan
656,1136584,205,8,124,207,5,127,2018,Bengaluru,M.Chinnaswamy Stadium,Chennai,field,Bangalore,Chennai,Chennai,wickets,NJ Llong,VK Sharma,MS Dhoni
657,1136585,132,6,123,119,10,116,2018,Hyderabad,Rajiv Gandhi International Stadium,Punjab,field,Hyderabad,Punjab,Hyderabad,runs,CK Nandan,YC Barde,AS Rajpoot
658,1136586,219,4,123,164,9,123,2018,Delhi,Arun Jaitley Stadium,Kolkata,field,Delhi,Kolkata,Delhi,runs,C Shamshuddin,S Ravi,SS Iyer
659,1136587,169,5,124,170,2,123,2018,Pune,Maharashtra Cricket Association Stadium,Mumbai,field,Chennai,Mumbai,Mumbai,wickets,CB Gaffaney,Nitin Menon,RG Sharma
660,1136588,151,7,120,140,6,120,2018,Jaipur,Sawai Mansingh Stadium,Hyderabad,bat,Hyderabad,Rajasthan,Hyderabad,runs,BNJ Oxenford,A Nand Kishore,KS Williamson
661,1136589,175,4,124,176,5,122,2018,Bengaluru,M.Chinnaswamy Stadium,Kolkata,field,Bangalore,Kolkata,Kolkata,wickets,AK Chaudhary,NJ Llong,CA Lynn
662,1136590,211,4,124,198,5,126,2018,Pune,Maharashtra Cricket Association Stadium,Delhi,field,Chennai,Delhi,Chennai,runs,AY Dandekar,C Shamshuddin,SR Watson
663,1136591,167,7,123,153,7,130,2018,Bengaluru,M.Chinnaswamy Stadium,Mumbai,field,Bangalore,Mumbai,Bangalore,runs,M Erasmus,Nitin Menon,TG Southee
664,1136592,196,6,109,146,5,75,2018,Delhi,Arun Jaitley Stadium,Rajasthan,field,Delhi,Rajasthan,Delhi,runs,CK Nandan,VK Sharma,RR Pant
665,1136593,177,5,123,180,4,113,2018,Kolkata,Eden Gardens,Kolkata,field,Chennai,Kolkata,Kolkata,wickets,A Deshmukh,HDPK Dharmasena,SP Narine
666,1136594,174,6,125,176,4,116,2018,Indore,Holkar Cricket Stadium,Mumbai,field,Punjab,Mumbai,Mumbai,wickets,AY Dandekar,S Ravi,SA Yadav
667,1136595,127,9,121,128,4,112,2018,Pune,Maharashtra Cricket Association Stadium,Chennai,field,Bangalore,Chennai,Chennai,wickets,Nitin Menon,YC Barde,RA Jadeja
668,1136596,163,5,122,164,3,124,2018,Hyderabad,Rajiv Gandhi International Stadium,Delhi,bat,Delhi,Hyderabad,Hyderabad,wickets,BNJ Oxenford,CK Nandan,Rashid Khan
669,1136597,181,4,125,168,6,121,2018,Mumbai,Wankhede Stadium,Kolkata,field,Mumbai,Kolkata,Mumbai,runs,A Deshmukh,HDPK Dharmasena,HH Pandya
670,1136598,152,9,121,155,4,115,2018,Indore,Holkar Cricket Stadium,Punjab,field,Rajasthan,Punjab,Punjab,wickets,C Shamshuddin,S Ravi,Mujeeb Ur Rahman
671,1136599,146,10,126,141,6,123,2018,Hyderabad,Rajiv Gandhi International Stadium,Bangalore,field,Hyderabad,Bangalore,Hyderabad,runs,BNJ Oxenford,VK Sharma,KS Williamson
672,1136600,158,8,122,143,7,122,2018,Jaipur,Sawai Mansingh Stadium,Rajasthan,bat,Rajasthan,Punjab,Rajasthan,runs,M Erasmus,Nitin Menon,JC Buttler
673,1136601,210,6,125,108,10,109,2018,Kolkata,Eden Gardens,Kolkata,field,Mumbai,Kolkata,Mumbai,runs,KN Ananthapadmanabhan,AK Chaudhary,Ishan Kishan
674,1136602,187,5,121,191,1,114,2018,Delhi,Arun Jaitley Stadium,Delhi,bat,Delhi,Hyderabad,Hyderabad,wickets,AY Dandekar,C Shamshuddin,S Dhawan
675,1136603,176,4,131,177,6,121,2018,Jaipur,Sawai Mansingh Stadium,Chennai,bat,Chennai,Rajasthan,Rajasthan,wickets,M Erasmus,YC Barde,JC Buttler
676,1136604,245,6,125,214,8,126,2018,Indore,Holkar Cricket Stadium,Punjab,field,Kolkata,Punjab,Kolkata,runs,CK Nandan,VK Sharma,SP Narine
677,1136605,181,4,126,187,5,119,2018,Delhi,Arun Jaitley Stadium,Bangalore,field,Delhi,Bangalore,Bangalore,wickets,KN Ananthapadmanabhan,HDPK Dharmasena,AB de Villiers
678,1136606,179,4,130,180,2,115,2018,Pune,Maharashtra Cricket Association Stadium,Chennai,field,Hyderabad,Chennai,Chennai,wickets,M Erasmus,YC Barde,AT Rayudu
679,1136607,168,6,127,171,3,112,2018,Mumbai,Wankhede Stadium,Rajasthan,field,Mumbai,Rajasthan,Rajasthan,wickets,Nitin Menon,S Ravi,JC Buttler
680,1136608,88,10,94,92,0,51,2018,Indore,Holkar Cricket Stadium,Bangalore,field,Punjab,Bangalore,Bangalore,wickets,BNJ Oxenford,VK Sharma,UT Yadav
681,1136609,142,10,115,145,4,109,2018,Kolkata,Eden Gardens,Kolkata,field,Rajasthan,Kolkata,Kolkata,wickets,AK Chaudhary,HDPK Dharmasena,Kuldeep Yadav
682,1136610,186,8,126,183,5,125,2018,Mumbai,Wankhede Stadium,Punjab,field,Mumbai,Punjab,Mumbai,runs,M Erasmus,Nitin Menon,JJ Bumrah
683,1136611,218,6,122,204,3,123,2018,Bengaluru,M.Chinnaswamy Stadium,Hyderabad,field,Bangalore,Hyderabad,Bangalore,runs,AY Dandekar,S Ravi,AB de Villiers
684,1136612,162,5,126,128,6,120,2018,Delhi,Arun Jaitley Stadium,Chennai,field,Delhi,Chennai,Delhi,runs,HDPK Dharmasena,VA Kulkarni,HV Patel
685,1136613,164,5,124,134,10,117,2018,Jaipur,Sawai Mansingh Stadium,Rajasthan,bat,Rajasthan,Bangalore,Rajasthan,runs,BNJ Oxenford,VK Sharma,S Gopal
686,1136614,172,9,126,173,5,123,2018,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,bat,Hyderabad,Kolkata,Kolkata,wickets,AK Chaudhary,S Ravi,CA Lynn
687,1136615,174,4,125,163,10,122,2018,Delhi,Arun Jaitley Stadium,Delhi,bat,Delhi,Mumbai,Delhi,runs,HDPK Dharmasena,CK Nandan,A Mishra
688,1136616,153,10,124,159,5,123,2018,Pune,Maharashtra Cricket Association Stadium,Chennai,field,Punjab,Chennai,Chennai,wickets,Nitin Menon,YC Barde,L Ngidi
689,1136617,139,7,129,140,8,118,2018,Mumbai,Wankhede Stadium,Chennai,field,Hyderabad,Chennai,Chennai,wickets,C Shamshuddin,M Erasmus,F du Plessis
690,1136618,169,7,126,144,4,121,2018,Kolkata,Eden Gardens,Rajasthan,field,Kolkata,Rajasthan,Kolkata,runs,AK Chaudhary,Nitin Menon,AD Russell
691,1136619,174,7,124,160,9,121,2018,Kolkata,Eden Gardens,Kolkata,field,Hyderabad,Kolkata,Hyderabad,runs,HDPK Dharmasena,Nitin Menon,Rashid Khan
692,1136620,178,6,127,181,2,114,2018,Mumbai,Wankhede Stadium,Chennai,field,Hyderabad,Chennai,Chennai,wickets,M Erasmus,S Ravi,SR Watson
693,1175356,70,10,104,71,3,110,2019,Chennai,MA Chidambaram Stadium,Chennai,field,Bangalore,Chennai,Chennai,wickets,AY Dandekar,BNJ Oxenford,Harbhajan Singh
694,1175357,181,3,123,183,4,121,2019,Kolkata,Eden Gardens,Kolkata,field,Hyderabad,Kolkata,Kolkata,wickets,AK Chaudhary,CB Gaffaney,AD Russell
695,1175358,213,6,124,176,9,122,2019,Mumbai,Wankhede Stadium,Mumbai,field,Delhi,Mumbai,Delhi,runs,S Ravi,YC Barde,RR Pant
696,1175359,184,4,128,170,9,124,2019,Jaipur,Sawai Mansingh Stadium,Rajasthan,field,Punjab,Rajasthan,Punjab,runs,C Shamshuddin,KN Ananthapadmanabhan,CH Gayle
697,1175360,147,6,125,150,4,121,2019,Delhi,Arun Jaitley Stadium,Delhi,bat,Delhi,Chennai,Chennai,wickets,M Erasmus,Nitin Menon,SR Watson
698,1175361,218,4,124,190,4,125,2019,Kolkata,Eden Gardens,Punjab,field,Kolkata,Punjab,Kolkata,runs,AK Chaudhary,VA Kulkarni,AD Russell
699,1175362,187,8,125,181,5,123,2019,Bengaluru,M.Chinnaswamy Stadium,Bangalore,field,Mumbai,Bangalore,Mumbai,runs,CK Nandan,S Ravi,JJ Bumrah
700,1175363,198,2,124,201,5,119,2019,Hyderabad,Rajiv Gandhi International Stadium,Rajasthan,bat,Rajasthan,Hyderabad,Hyderabad,wickets,BNJ Oxenford,C Shamshuddin,Rashid Khan
701,1175364,176,7,124,177,2,119,2019,Chandigarh,Punjab Cricket Association Stadium,Punjab,field,Mumbai,Punjab,Punjab,wickets,CB Gaffaney,VA Kulkarni,MA Agarwal
702,1175365,185,8,124,185,6,123,2019,Delhi,Arun Jaitley Stadium,Delhi,field,Kolkata,Delhi,Delhi,tie,AY Dandekar,Nitin Menon,PP Shaw
703,1175366,231,2,121,113,10,123,2019,Hyderabad,Rajiv Gandhi International Stadium,Bangalore,field,Hyderabad,Bangalore,Hyderabad,runs,KN Ananthapadmanabhan,S Ravi,JM Bairstow
704,1175367,175,5,126,167,8,125,2019,Chennai,MA Chidambaram Stadium,Rajasthan,field,Chennai,Rajasthan,Chennai,runs,CK Nandan,YC Barde,MS Dhoni
705,1175368,166,9,124,152,10,121,2019,Chandigarh,Punjab Cricket Association Stadium,Delhi,field,Punjab,Delhi,Punjab,runs,AK Chaudhary,CB Gaffaney,SM Curran
706,1175369,158,4,122,164,3,124,2019,Jaipur,Sawai Mansingh Stadium,Rajasthan,field,Bangalore,Rajasthan,Rajasthan,wickets,AY Dandekar,M Erasmus,S Gopal
707,1175370,170,5,125,133,8,127,2019,Mumbai,Wankhede Stadium,Chennai,field,Mumbai,Chennai,Mumbai,runs,BNJ Oxenford,RJ Tucker,HH Pandya
708,1175371,129,8,122,131,5,114,2019,Delhi,Arun Jaitley Stadium,Hyderabad,field,Delhi,Hyderabad,Hyderabad,wickets,C Shamshuddin,KN Ananthapadmanabhan,JM Bairstow
709,1175372,205,3,124,206,5,122,2019,Bengaluru,M.Chinnaswamy Stadium,Kolkata,field,Bangalore,Kolkata,Kolkata,wickets,AK Chaudhary,CB Gaffaney,AD Russell
710,1178393,160,3,125,138,5,124,2019,Chennai,MA Chidambaram Stadium,Chennai,bat,Chennai,Punjab,Chennai,runs,KN Ananthapadmanabhan,RJ Tucker,Harbhajan Singh
711,1178394,136,7,124,96,10,109,2019,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Mumbai,Hyderabad,Mumbai,runs,AY Dandekar,Nitin Menon,AS Joseph
712,1178395,149,8,124,152,6,120,2019,Bengaluru,M.Chinnaswamy Stadium,Delhi,field,Bangalore,Delhi,Delhi,wickets,S Ravi,YC Barde,K Rabada
713,1178396,139,3,125,140,2,86,2019,Jaipur,Sawai Mansingh Stadium,Kolkata,field,Rajasthan,Kolkata,Kolkata,wickets,AK Chaudhary,CB Gaffaney,HF Gurney
714,1178397,150,4,123,151,4,119,2019,Chandigarh,Punjab Cricket Association Stadium,Punjab,field,Hyderabad,Punjab,Punjab,wickets,AY Dandekar,M Erasmus,KL Rahul
